id,label
2998,4
2999,0
3000,4
3001,2
3002,1
3003,0
3004,3
3005,4
3006,4
3007,3
3008,0
3009,4
3010,4
3011,1
3012,3
3013,1
3014,2
3015,3
3016,4
3017,0
3018,2
3019,3
3020,1
3021,3
3022,4
3023,3
3024,3
3025,3
3026,2
3027,1
3028,3
3029,1
3030,4
3031,1
3032,1
3033,3
3034,4
3035,4
3036,0
3037,2
3038,1
3039,2
3040,4
3041,0
3042,0
3043,0
3044,0
3045,1
3046,0
3047,0
3048,0
3049,1
3050,2
3051,0
3052,3
3053,4
3054,4
3055,0
3056,0
3057,4
3058,0
3059,2
3060,2
3061,0
3062,1
3063,0
3064,0
3065,3
3066,2
3067,3
3068,4
3069,4
3070,1
3071,3
3072,3
3073,1
3074,2
3075,0
3076,2
3077,4
3078,1
3079,3
3080,2
3081,1
3082,0
3083,0
3084,3
3085,0
3086,0
3087,2
3088,2
3089,4
3090,4
3091,2
3092,1
3093,4
3094,1
3095,4
3096,0
3097,2
3098,2
3099,0
3100,3
3101,4
3102,3
3103,2
3104,0
3105,2
3106,4
3107,3
3108,0
3109,3
3110,4
3111,3
3112,1
3113,4
3114,1
3115,3
3116,1
3117,0
3118,2
3119,4
3120,1
3121,3
3122,4
3123,4
3124,3
3125,4
3126,3
3127,3
3128,4
3129,2
3130,1
3131,4
3132,0
3133,4
3134,3
3135,4
3136,3
3137,3
3138,2
3139,1
3140,4
3141,4
3142,3
3143,0
3144,0
3145,3
3146,4
3147,4
3148,3
3149,0
3150,1
3151,0
3152,1
3153,3
3154,0
3155,4
3156,3
3157,0
3158,3
3159,4
3160,0
3161,0
3162,2
3163,2
3164,0
3165,2
3166,0
3167,0
3168,2
3169,4
3170,4
3171,4
3172,2
3173,1
3174,2
3175,2
3176,0
3177,0
3178,4
3179,0
3180,4
3181,0
3182,1
3183,0
3184,0
3185,0
3186,3
3187,4
3188,4
3189,1
3190,0
3191,0
3192,3
3193,1
3194,4
3195,4
3196,3
3197,0
3198,4
3199,1
3200,1
3201,2
3202,0
3203,3
3204,1
3205,3
3206,2
3207,2
3208,2
3209,4
3210,3
3211,1
3212,3
3213,1
3214,1
3215,1
3216,1
3217,0
3218,3
3219,0
3220,3
3221,0
3222,4
3223,3
3224,2
3225,4
3226,3
3227,2
3228,4
3229,1
3230,3
3231,4
3232,3
3233,2
3234,3
3235,4
3236,2
3237,1
3238,2
3239,2
3240,0
3241,1
3242,2
3243,4
3244,4
3245,3
3246,1
3247,1
3248,3
3249,3
3250,4
3251,0
3252,3
3253,0
3254,0
3255,0
3256,3
3257,4
3258,2
3259,0
3260,3
3261,3
3262,4
3263,3
3264,4
3265,0
3266,1
3267,3
3268,0
3269,4
3270,3
3271,0
3272,3
3273,2
3274,0
3275,3
3276,2
3277,1
3278,0
3279,1
3280,0
3281,4
3282,4
3283,3
3284,1
3285,2
3286,0
3287,1
3288,3
3289,4
3290,1
3291,0
3292,2
3293,4
3294,2
3295,0
3296,0
3297,4
3298,1
3299,4
3300,4
3301,3
3302,1
3303,4
3304,1
3305,4
3306,3
3307,2
3308,0
3309,4
3310,0
3311,1
3312,4
3313,1
3314,2
3315,2
3316,2
3317,0
3318,1
3319,2
3320,3
3321,1
3322,3
3323,1
3324,1
3325,1
3326,1
3327,3
3328,0
3329,4
3330,1
3331,0
3332,4
3333,0
3334,3
3335,2
3336,3
3337,3
3338,4
3339,1
3340,3
3341,1
3342,0
3343,3
3344,1
3345,2
3346,3
3347,3
3348,2
3349,0
3350,1
3351,0
3352,0
3353,1
3354,0
3355,1
3356,4
3357,4
3358,1
3359,0
3360,2
3361,0
3362,1
3363,3
3364,4
3365,2
3366,2
3367,2
3368,4
3369,0
3370,0
3371,0
3372,4
3373,2
3374,3
3375,2
3376,4
3377,3
3378,3
3379,1
3380,2
3381,1
3382,1
3383,3
3384,3
3385,4
3386,3
3387,3
3388,4
3389,4
3390,4
3391,3
3392,3
3393,2
3394,4
3395,1
3396,4
3397,1
3398,4
3399,3
3400,4
3401,0
3402,0
3403,3
3404,0
3405,3
3406,3
3407,1
3408,2
3409,0
3410,0
3411,4
3412,4
3413,3
3414,2
3415,4
3416,1
3417,0
3418,0
3419,3
3420,1
3421,1
3422,1
3423,1
3424,0
3425,0
3426,0
3427,3
3428,1
3429,0
3430,1
3431,2
3432,4
3433,1
3434,0
3435,4
3436,1
3437,1
3438,3
3439,0
3440,4
3441,4
3442,4
3443,0
3444,1
3445,4
3446,3
3447,3
3448,0
3449,4
3450,4
3451,4
3452,1
3453,1
3454,2
3455,2
3456,1
3457,3
3458,4
3459,2
3460,2
3461,0
3462,2
3463,2
3464,3
3465,0
3466,4
3467,0
3468,3
3469,1
3470,1
3471,4
3472,1
3473,2
3474,2
3475,2
3476,1
3477,4
3478,1
3479,3
3480,3
3481,1
3482,2
3483,0
3484,4
3485,3
3486,0
3487,1
3488,1
3489,1
3490,3
3491,4
3492,4
3493,3
3494,2
3495,4
3496,3
3497,0
3498,4
3499,3
3500,0
3501,4
3502,1
3503,0
3504,3
3505,1
3506,2
3507,1
3508,1
3509,3
3510,1
3511,3
3512,1
3513,4
3514,3
3515,3
3516,4
3517,4
3518,1
3519,1
3520,2
3521,1
3522,0
3523,1
3524,3
3525,3
3526,0
3527,2
3528,0
3529,3
3530,2
3531,3
3532,4
3533,3
3534,0
3535,0
3536,0
3537,2
3538,0
3539,4
3540,2
3541,1
3542,4
3543,1
3544,1
3545,3
3546,4
3547,4
3548,3
3549,3
3550,0
3551,4
3552,4
3553,4
3554,0
3555,2
3556,4
3557,3
3558,4
3559,4
3560,4
3561,2
3562,2
3563,3
3564,4
3565,3
3566,0
3567,2
3568,1
3569,2
3570,4
3571,2
3572,1
3573,3
3574,4
3575,4
3576,0
3577,1
3578,4
3579,1
3580,4
3581,3
3582,0
3583,0
3584,3
3585,1
3586,4
3587,1
3588,3
3589,3
3590,1
3591,3
3592,4
3593,4
3594,2
3595,4
3596,0
3597,0
3598,1
3599,4
3600,1
3601,0
3602,2
3603,4
3604,0
3605,1
3606,3
3607,0
3608,0
3609,3
3610,0
3611,1
3612,4
3613,0
3614,3
3615,3
3616,0
3617,1
3618,0
3619,0
3620,3
3621,0
3622,4
3623,4
3624,1
3625,4
3626,4
3627,4
3628,4
3629,3
3630,4
3631,4
3632,0
3633,2
3634,0
3635,3
3636,1
3637,2
3638,4
3639,4
3640,4
3641,4
3642,1
3643,1
3644,3
3645,1
3646,0
3647,4
3648,0
3649,0
3650,4
3651,3
3652,1
3653,0
3654,1
3655,3
3656,0
3657,3
3658,1
3659,2
3660,0
3661,1
3662,2
3663,2
3664,1
3665,4
3666,3
3667,1
3668,1
3669,3
3670,2
3671,1
3672,3
3673,2
3674,1
3675,3
3676,3
3677,3
3678,4
3679,1
3680,3
3681,3
3682,4
3683,0
3684,2
3685,2
3686,2
3687,1
3688,0
3689,0
3690,1
3691,3
3692,3
3693,3
3694,3
3695,2
3696,1
3697,4
3698,3
3699,0
3700,1
3701,3
3702,3
3703,1
3704,3
3705,3
3706,3
3707,1
3708,1
3709,0
3710,4
3711,1
3712,1
3713,4
3714,0
3715,0
3716,0
3717,0
3718,2
3719,1
3720,0
3721,3
3722,0
3723,3
3724,0
3725,2
3726,1
3727,0
3728,3
3729,2
3730,3
3731,4
3732,4
3733,1
3734,1
3735,2
3736,0
3737,3
3738,0
3739,1
3740,1
3741,1
3742,3
3743,0
3744,3
3745,3
3746,3
3747,3
3748,0
3749,3
3750,3
3751,1
3752,0
3753,0
3754,4
3755,0
3756,4
3757,4
3758,3
3759,0
3760,4
3761,0
3762,2
3763,0
3764,4
3765,0
3766,1
3767,1
3768,2
3769,0
3770,2
3771,4
3772,2
3773,4
3774,3
3775,4
3776,1
3777,0
3778,1
3779,2
3780,3
3781,4
3782,3
3783,0
3784,1
3785,4
3786,1
3787,0
3788,4
3789,4
3790,4
3791,0
3792,4
3793,0
3794,4
3795,1
3796,3
3797,2
3798,4
3799,2
3800,0
3801,0
3802,4
3803,0
3804,4
3805,1
3806,0
3807,0
3808,0
3809,1
3810,4
3811,1
3812,1
3813,1
3814,0
3815,4
3816,4
3817,0
3818,4
3819,2
3820,1
3821,1
3822,3
3823,1
3824,3
3825,1
3826,3
3827,4
3828,3
3829,4
3830,0
3831,4
3832,3
3833,3
3834,4
3835,1
3836,0
3837,1
3838,4
3839,2
3840,1
3841,3
3842,4
3843,4
3844,2
3845,4
3846,1
3847,1
3848,2
3849,0
3850,0
3851,0
3852,3
3853,0
3854,1
3855,4
3856,3
3857,1
3858,3
3859,0
3860,3
3861,0
3862,1
3863,3
3864,2
3865,0
3866,1
3867,0
3868,0
3869,4
3870,4
3871,0
3872,4
3873,2
3874,4
3875,3
3876,0
3877,4
3878,0
3879,0
3880,2
3881,3
3882,0
3883,4
3884,4
3885,0
3886,3
3887,3
3888,0
3889,1
3890,2
3891,4
3892,1
3893,4
3894,2
3895,4
3896,1
3897,0
3898,2
3899,0
3900,3
3901,3
3902,1
3903,4
3904,0
3905,2
3906,2
3907,4
3908,1
3909,3
3910,4
3911,1
3912,3
3913,1
3914,0
3915,0
3916,1
3917,1
3918,4
3919,3
3920,1
3921,3
3922,3
3923,2
3924,0
3925,4
3926,4
3927,4
3928,3
3929,4
3930,0
3931,3
3932,1
3933,0
3934,0
3935,0
3936,2
3937,3
3938,0
3939,0
3940,4
3941,1
3942,4
3943,0
3944,4
3945,1
3946,3
3947,2
3948,3
3949,0
3950,4
3951,0
3952,3
3953,4
3954,3
3955,4
3956,1
3957,1
3958,3
3959,0
3960,0
3961,2
3962,3
3963,1
3964,0
3965,1
3966,3
3967,0
3968,1
3969,0
3970,1
3971,4
3972,1
3973,1
3974,0
3975,2
3976,3
3977,3
3978,2
3979,0
3980,4
3981,3
3982,0
3983,4
3984,2
3985,3
3986,4
3987,0
3988,3
3989,3
3990,0
3991,4
3992,2
3993,4
3994,1
3995,4
3996,3
3997,4
3998,0
3999,2
4000,0
4001,2
4002,3
4003,3
4004,1
4005,0
4006,4
4007,0
4008,3
4009,0
4010,1
4011,4
4012,1
4013,2
4014,0
4015,2
4016,1
4017,3
4018,0
4019,1
4020,3
4021,2
4022,3
4023,2
4024,0
4025,4
4026,0
4027,4
4028,0
4029,3
4030,3
4031,1
4032,4
4033,4
4034,1
4035,0
4036,2
4037,1
4038,4
4039,4
4040,0
4041,0
4042,3
4043,0
4044,2
4045,4
4046,1
4047,2
4048,1
4049,1
4050,1
4051,3
4052,2
4053,1
4054,4
4055,1
4056,4
4057,0
4058,3
4059,0
4060,1
4061,4
4062,3
4063,3
4064,0
4065,1
4066,3
4067,2
4068,4
4069,2
4070,3
4071,3
4072,4
4073,3
4074,2
4075,4
4076,3
4077,2
4078,3
4079,3
4080,1
4081,4
4082,3
4083,1
4084,4
4085,3
4086,4
4087,3
4088,1
4089,4
4090,3
4091,4
4092,4
4093,4
4094,3
4095,1
4096,0
4097,1
4098,1
4099,1
4100,4
4101,1
4102,0
4103,1
4104,0
4105,3
4106,0
4107,4
4108,4
4109,3
4110,3
4111,3
4112,3
4113,2
4114,0
4115,4
4116,3
4117,0
4118,0
4119,1
4120,0
4121,2
4122,4
4123,3
4124,4
4125,4
4126,0
4127,0
4128,4
4129,4
4130,0
4131,1
4132,1
4133,4
4134,0
4135,0
4136,4
4137,0
4138,1
4139,3
4140,2
4141,1
4142,2
4143,4
4144,2
4145,1
4146,3
4147,2
4148,3
4149,4
4150,4
4151,3
4152,0
4153,1
4154,3
4155,4
4156,1
4157,1
4158,3
4159,2
4160,0
4161,1
4162,1
4163,4
4164,3
4165,1
4166,1
4167,0
4168,3
4169,4
4170,3
4171,0
4172,0
4173,2
4174,0
4175,2
4176,4
4177,3
4178,2
4179,4
4180,2
4181,1
4182,0
4183,0
4184,0
4185,3
4186,1
4187,4
4188,4
4189,3
4190,4
4191,0
4192,4
4193,3
4194,0
4195,1
4196,3
4197,1
4198,4
4199,2
4200,0
4201,1
4202,3
4203,4
4204,0
4205,4
4206,1
4207,3
4208,3
4209,3
4210,0
4211,0
4212,0
4213,4
4214,1
4215,1
4216,0
4217,4
4218,2
4219,3
4220,0
4221,4
4222,1
4223,3
4224,0
4225,1
4226,1
4227,3
4228,0
4229,1
4230,2
4231,0
4232,1
4233,4
4234,3
4235,4
4236,4
4237,0
4238,2
4239,1
4240,2
4241,1
4242,2
4243,4
4244,2
4245,4
4246,4
4247,1
4248,1
4249,0
4250,1
4251,1
4252,0
4253,4
4254,1
4255,3
4256,0
4257,2
4258,0
4259,2
4260,1
4261,4
4262,1
4263,4
4264,0
4265,0
4266,0
4267,3
4268,1
4269,2
4270,2
4271,4
4272,0
4273,4
4274,4
4275,4
4276,2
4277,0
4278,4
4279,0
4280,1
4281,4
4282,2
4283,1
4284,3
4285,3
4286,0
4287,0
4288,1
4289,3
4290,1
4291,2
4292,2
4293,1
4294,1
4295,0
4296,3
4297,2
4298,4
4299,2
4300,3
4301,4
4302,3
4303,1
4304,3
4305,3
4306,0
4307,1
4308,4
4309,0
4310,4
4311,1
4312,1
4313,4
4314,0
4315,3
4316,4
4317,0
4318,2
4319,3
4320,3
4321,3
4322,0
4323,2
4324,1
4325,2
4326,4
4327,3
4328,2
4329,4
4330,4
4331,3
4332,3
4333,2
4334,4
4335,1
4336,2
4337,4
4338,3
4339,3
4340,3
4341,3
4342,0
4343,4
4344,0
4345,4
4346,4
4347,0
4348,3
4349,4
4350,3
4351,0
4352,4
4353,4
4354,4
4355,4
4356,4
4357,3
4358,3
4359,3
4360,3
4361,4
4362,2
4363,1
4364,1
4365,1
4366,1
4367,2
4368,4
4369,1
4370,1
4371,2
4372,1
4373,3
4374,4
4375,3
4376,1
4377,3
4378,2
4379,2
4380,3
4381,1
4382,0
4383,3
4384,3
4385,0
4386,4
4387,0
4388,1
4389,4
4390,4
4391,2
4392,0
4393,0
4394,4
4395,1
4396,3
4397,1
4398,3
4399,2
4400,3
4401,4
4402,0
4403,2
4404,3
4405,0
4406,4
4407,3
4408,1
4409,1
4410,4
4411,0
4412,2
4413,3
4414,3
4415,4
4416,4
4417,3
4418,4
4419,1
4420,1
4421,4
4422,1
4423,3
4424,2
4425,3
4426,3
4427,0
4428,2
4429,3
4430,0
4431,2
4432,1
4433,1
4434,1
4435,4
4436,4
4437,2
4438,4
4439,0
4440,4
4441,2
4442,4
4443,1
4444,0
4445,0
4446,4
4447,3
4448,2
4449,2
4450,0
4451,0
4452,2
4453,2
4454,1
4455,4
4456,1
4457,4
4458,3
4459,0
4460,4
4461,4
4462,4
4463,4
4464,3
4465,3
4466,2
4467,3
4468,3
4469,0
4470,0
4471,4
4472,3
4473,1
4474,4
4475,3
4476,0
4477,2
4478,3
4479,1
4480,4
4481,2
4482,0
4483,3
4484,0
4485,4
4486,0
4487,3
4488,0
4489,2
4490,1
4491,3
4492,0
4493,1
4494,0
4495,4
4496,3
4497,4
4498,2
4499,3
4500,3
4501,4
4502,4
4503,1
4504,4
4505,4
4506,0
4507,3
4508,2
4509,1
4510,3
4511,1
4512,3
4513,4
4514,2
4515,1
4516,4
4517,3
4518,3
4519,1
4520,4
4521,3
4522,1
4523,3
4524,1
4525,0
4526,0
4527,4
4528,4
4529,3
4530,1
4531,3
4532,4
4533,4
4534,3
4535,4
4536,1
4537,0
4538,4
4539,1
4540,2
4541,2
4542,0
4543,2
4544,3
4545,0
4546,4
4547,1
4548,3
4549,0
4550,3
4551,0
4552,3
4553,1
4554,3
4555,2
4556,0
4557,3
4558,4
4559,0
4560,0
4561,2
4562,4
4563,2
4564,4
4565,3
4566,1
4567,1
4568,4
4569,2
4570,4
4571,1
4572,3
4573,2
4574,3
4575,0
4576,0
4577,0
4578,1
4579,4
4580,3
4581,3
4582,3
4583,1
4584,0
4585,4
4586,3
4587,4
4588,0
4589,1
4590,1
4591,4
4592,1
4593,2
4594,3
4595,3
4596,1
4597,4
4598,4
4599,0
4600,4
4601,4
4602,3
4603,3
4604,0
4605,3
4606,4
4607,0
4608,1
4609,4
4610,0
4611,1
4612,1
4613,2
4614,3
4615,4
4616,2
4617,4
4618,4
4619,0
4620,1
4621,4
4622,1
4623,3
4624,2
4625,0
4626,1
4627,4
4628,1
4629,1
4630,2
4631,1
4632,2
4633,1
4634,2
4635,2
4636,3
4637,0
4638,1
4639,2
4640,1
4641,3
4642,4
4643,0
4644,2
4645,1
4646,0
4647,3
4648,3
4649,3
4650,1
4651,3
4652,2
4653,4
4654,1
4655,1
4656,0
4657,4
4658,2
4659,0
4660,2
4661,2
4662,0
4663,4
4664,3
4665,2
4666,4
4667,0
4668,3
4669,4
4670,0
4671,4
4672,3
4673,4
4674,1
4675,4
4676,0
4677,4
4678,3
4679,1
4680,0
4681,1
4682,1
4683,4
4684,0
4685,0
4686,1
4687,0
4688,4
4689,3
4690,4
4691,1
4692,0
4693,2
4694,2
4695,1
4696,4
4697,4
4698,2
4699,3
4700,1
4701,3
4702,2
4703,0
4704,1
4705,2
4706,0
4707,3
4708,2
4709,1
4710,1
4711,2
4712,3
4713,3
4714,1
4715,3
4716,2
4717,3
4718,3
4719,1
4720,1
4721,4
4722,4
4723,3
4724,0
4725,4
4726,4
4727,0
4728,2
4729,0
4730,2
4731,4
4732,0
4733,3
4734,3
4735,0
4736,1
4737,2
4738,1
4739,4
4740,0
4741,2
4742,3
4743,3
4744,0
4745,3
4746,3
4747,3
4748,3
4749,2
4750,1
4751,3
4752,0
4753,4
4754,0
4755,0
4756,0
4757,2
4758,2
4759,4
4760,2
4761,4
4762,1
4763,3
4764,3
4765,4
4766,4
4767,2
4768,4
4769,1
4770,2
4771,0
4772,0
4773,3
4774,4
4775,3
4776,4
4777,1
4778,2
4779,0
4780,4
4781,3
4782,1
4783,2
4784,2
4785,1
4786,3
4787,1
4788,2
4789,1
4790,3
4791,4
4792,2
4793,1
4794,1
4795,4
4796,0
4797,4
4798,2
4799,3
4800,2
4801,1
4802,4
4803,0
4804,3
4805,2
4806,1
4807,4
4808,1
4809,2
4810,4
4811,4
4812,4
4813,0
4814,1
4815,0
4816,3
4817,0
4818,4
4819,3
4820,0
4821,0
4822,3
4823,3
4824,1
4825,0
4826,3
4827,3
4828,1
4829,3
4830,4
4831,4
4832,1
4833,1
4834,3
4835,2
4836,4
4837,1
4838,4
4839,3
4840,4
4841,4
4842,4
4843,4
4844,2
4845,2
4846,2
4847,0
4848,0
4849,2
4850,1
4851,2
4852,0
4853,1
4854,3
4855,2
4856,4
4857,4
4858,1
4859,0
4860,2
4861,4
4862,4
4863,2
4864,0
4865,3
4866,2
4867,1
4868,3
4869,4
4870,0
4871,2
4872,1
4873,2
4874,4
4875,1
4876,4
4877,0
4878,0
4879,4
4880,3
4881,3
4882,4
4883,0
4884,4
4885,2
4886,3
4887,4
4888,0
4889,3
4890,2
4891,3
4892,2
4893,0
4894,1
4895,0
4896,4
4897,1
4898,0
4899,2
4900,2
4901,4
4902,2
4903,4
4904,4
4905,1
4906,2
4907,1
4908,4
4909,1
4910,4
4911,2
4912,1
4913,1
4914,4
4915,0
4916,1
4917,1
4918,4
4919,3
4920,4
4921,4
4922,2
4923,1
4924,3
4925,3
4926,4
4927,3
4928,2
4929,0
4930,0
4931,2
4932,2
4933,1
4934,0
4935,1
4936,4
4937,2
4938,3
4939,0
4940,3
4941,2
4942,4
4943,1
4944,1
4945,0
4946,4
4947,0
4948,1
4949,3
4950,2
4951,4
4952,4
4953,4
4954,0
4955,3
4956,0
4957,4
4958,2
4959,1
4960,3
4961,0
4962,2
4963,3
4964,4
4965,4
4966,4
4967,2
4968,0
4969,4
4970,3
4971,4
4972,3
4973,4
4974,1
4975,3
4976,2
4977,2
4978,3
4979,0
4980,3
4981,0
4982,0
4983,3
4984,1
4985,1
4986,3
4987,2
4988,0
4989,1
4990,0
4991,4
4992,1
4993,3
4994,0
4995,2
4996,2
4997,3
4998,4
4999,3
